Actor Exposure,,,,,,,,
, ,, ,,,,,
Year,Name of Film,Award,Categories,Website link,,,,
2019,BOOKSMART (2019)  96%,IFJ, Best Breakout Director,IFJA: Best Breakout Director,,,,
2019,BOOKSMART (2019)  96%,LVFCS, Best Breakout Director,LVFCS: Best Breakout Director,,,,
2019,BOOKSMART (2019)  96%,PFCC, Best Debut Director,PFCC: Best Debut Director,,,,
2019,BOOKSMART (2019)  96%,AFC, Best Debut Film,AFC: Best Debut Film,,,,
2019,BOOKSMART (2019)  96%,OFCS, Best Debut Film,OFCS: Best Debut Film,,,,
2019,BOOKSMART (2019)  96%,HCA, Best Female Director,HCA: Best Female Director,,,,
2019,BOOKSMART (2019)  96%,FISA, Best First Feature,FISA: Best First Feature,,,,
2019,BOOKSMART (2019)  96%,TFCA, Best First Feature,TFCA: Best First Feature,,,,
2019,BOOKSMART (2019)  96%,AFCC, Best First Film,AFCC: Best First Film,,,,
2019,BOOKSMART (2019)  96%,HCA, Best Performance by an Actress under 23,HCA: Best Performance by an Actress under 23,,,,
2019,BOOKSMART (2019)  96%,GTA, Best Reviewed Comedy,GTA: Best Reviewed Comedy,,,,
2019,BOOKSMART (2019)  96%,GALECA, Best Unsung Film of the Year,GALECA: Best Unsung Film of the Year,,,,
2020,MA RAINEY'S BLACK BOTTOM (2020)  97%,Acadamy Awards, Best Hair & Make-up,AMPAS: Best Hair & Make-up,,,,
2020,MANK (2020)  83%,Acadamy Awards, Best Cinematography,AMPAS: Best Cinematography,,,,
2020,MANK (2020)  83%,Acadamy Awards, Best Production Design,AMPAS: Best Production Design,,,,
2020,MINARI (2020)  98%,Acadamy Awards, Best Supporting Actress,AMPAS: Best Supporting Actress,,,,
2020,MY OCTOPUS TEACHER (2020)  93%,Acadamy Awards, Best Documentary,AMPAS: Best Documentary,,,,
2020,NOMADLAND (2020)  93%,Acadamy Awards, Best Actress,AMPAS: Best Actress,,,,
2020,NOMADLAND (2020)  93%,Acadamy Awards, Best Director,AMPAS: Best Director,,,,
2020,NOMADLAND (2020)  93%,Acadamy Awards, Best Picture,AMPAS: Best Picture,,,,
2020,PROMISING YOUNG WOMAN (2020)  90%,Acadamy Awards, Best Original Screenplay,AMPAS: Best Original Screenplay,,,,
2020,SOUL (2020)  95%,Acadamy Awards, Best Animated Film,AMPAS: Best Animated Film,,,,
2020,SOUL (2020)  95%,Acadamy Awards, Best Score,AMPAS: Best Score,,,,
2020,SOUND OF METAL (2019)  97%,Acadamy Awards, Best Editing,AMPAS: Best Editing,,,,
2020,SOUND OF METAL (2019)  97%,Acadamy Awards, Best Sound,AMPAS: Best Sound,,,,
2020,TENET (2020)  69%,Acadamy Awards, Best Visual Effects,AMPAS: Best Visual Effects,,,,
2020,THE FATHER (2020)  98%,Acadamy Awards, Best Actor,AMPAS: Best Actor,,,,
